playerID,year,stint,tmID,rebounds,assists,blocks,dq,PostAssists,PostBlocks,PostDQ,franchID,pos,height,points_per_minute,steals_per_minute,PF_per_minute,turnovers_per_minute,fgRate,ftRate,threeRate,PostfgRate,PostftRate,PostthreeRate,PostPoints_per_minute,PostRebounds_per_minute,PostSteals_per_minute,PostTurnovers_per_minute,PostPF_per_minute,minutes_per_game,Postminutes_per_game
stansti01w,7,0,LAS,7.0,2.0,2.0,0.0,1.0,1.0,0.0,LAS,F-C,75.0,0.2608695652173913,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,5.75,3.5
stansti01w,8,0,MIN,130.0,15.0,11.0,0.0,0.0,0.0,0.0,MIN,F-C,75.0,0.2974828375286041,0.029748283752860413,0.17848970251716248,0.06636155606407322,0.4583333333333333,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.566666666666666,0.0
starbka01w,1,0,UTA,33.0,30.0,11.0,0.0,0.0,0.0,0.0,SAS,G,73.0,0.34411764705882353,0.03823529411764706,0.09411764705882353,0.08529411764705883,0.3577981651376147,0.8095238095238095,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.724137931034482,0.0
starbka01w,2,0,UTA,30.0,21.0,1.0,0.0,0.0,0.0,0.0,SAS,G,73.0,0.35161290322580646,0.025806451612903226,0.0967741935483871,0.04838709677419355,0.37272727272727274,0.8148148148148148,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.478260869565217,2.0
starbka01w,3,2,SEA,19.0,12.0,4.0,0.0,1.0,1.0,0.0,SEA,G,73.0,0.2849462365591398,0.03225806451612903,0.10215053763440861,0.05913978494623656,0.45454545454545453,0.8888888888888888,0.45454545454545453,0.5,1.0,1.0,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.17391304347826086,0.08695652173913043,20.666666666666668,11.5
starbka01w,3,1,UTA,7.0,7.0,4.0,0.0,0.0,0.0,0.0,SAS,G,73.0,0.29545454545454547,0.10227272727272728,0.18181818181818182,0.022727272727272728,0.4,0.5714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.866666666666666,0.0
starbka01w,5,0,IND,9.0,11.0,0.0,0.0,0.0,0.0,0.0,IND,G,73.0,0.17094017094017094,0.05128205128205128,0.05982905982905983,0.07692307692307693,0.2608695652173913,0.8333333333333334,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0
stedika01w,1,0,SAC,39.0,14.0,10.0,0.0,1.0,0.0,0.0,SAC,F-G,72.0,0.29449838187702265,0.03559870550161812,0.07119741100323625,0.05501618122977346,0.37894736842105264,0.2857142857142857,0.32075471698113206,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,10.655172413793103,5.0
stedika01w,2,0,SEA,35.0,24.0,9.0,1.0,0.0,0.0,0.0,SEA,F-G,72.0,0.2595419847328244,0.04071246819338423,0.058524173027989825,0.05597964376590331,0.3723404255319149,0.8,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.115384615384615,0.0
stepama01w,1,0,PHO,48.0,8.0,9.0,1.0,0.0,0.0,0.0,PHO,C,80.0,0.3352941176470588,0.023529411764705882,0.24705882352941178,0.12941176470588237,0.4444444444444444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0
stepama01w,2,0,PHO,201.0,41.0,64.0,3.0,0.0,0.0,0.0,PHO,C,80.0,0.4098159509202454,0.05276073619631902,0.13496932515337423,0.06134969325153374,0.5070921985815603,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46875,0.0
stepama01w,6,0,PHO,80.0,23.0,38.0,0.0,0.0,0.0,0.0,PHO,C,80.0,0.3960880195599022,0.0488997555012225,0.08068459657701711,0.05378973105134474,0.4722222222222222,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.266666666666666,0.0
stephst01w,5,0,DET,9.0,3.0,0.0,0.0,0.0,0.0,0.0,DET,C,76.0,0.1111111111111111,0.0,0.19444444444444445,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,0.0
stevema01w,5,0,SAS,35.0,5.0,4.0,0.0,0.0,0.0,0.0,SAS,F-C,75.0,0.14671814671814673,0.023166023166023165,0.12355212355212356,0.04247104247104247,0.3333333333333333,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.931034482758621,0.0
stevema01w,6,0,SEA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,SEA,F-C,75.0,0.11320754716981132,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0
stevema01w,7,0,PHO,2.0,0.0,1.0,0.0,0.0,0.0,0.0,PHO,F-C,75.0,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
stileja01w,2,0,POR,77.0,55.0,3.0,0.0,0.0,0.0,0.0,POR,G,68.0,0.46725317693059626,0.02346041055718475,0.07331378299120235,0.06647116324535679,0.4051948051948052,0.7785234899328859,0.43103448275862066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.96875,0.0
stileja01w,3,0,POR,18.0,20.0,0.0,0.0,0.0,0.0,0.0,POR,G,68.0,0.32722513089005234,0.010471204188481676,0.09947643979057591,0.0549738219895288,0.31851851851851853,0.8,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19047619047619,0.0
stinsan01w,1,0,CHA,136.0,121.0,23.0,0.0,0.0,0.0,0.0,CHA,G,70.0,0.5031166518254675,0.048975957257346395,0.06856634016028496,0.07658058771148708,0.46220302375809935,0.7388059701492538,0.3584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09375,0.0
stinsan01w,2,0,CHA,137.0,88.0,19.0,0.0,26.0,2.0,0.0,CHA,G,70.0,0.44731610337972166,0.042743538767395624,0.05864811133200795,0.06958250497017893,0.4837837837837838,0.7974683544303798,0.4461538461538462,0.3894736842105263,0.8095238095238095,0.38461538461538464,0.34532374100719426,0.17625899280575538,0.046762589928057555,0.06474820143884892,0.06474820143884892,31.4375,34.75
stinsan01w,3,0,CHA,177.0,91.0,9.0,0.0,9.0,0.0,0.0,CHA,G,70.0,0.4326315789473684,0.03894736842105263,0.05894736842105263,0.05473684210526316,0.45558739255014324,0.6881720430107527,0.4142857142857143,0.48,1.0,0.5714285714285714,0.46153846153846156,0.16923076923076924,0.1076923076923077,0.06153846153846154,0.06153846153846154,29.6875,32.5
stinsan01w,4,0,CHA,140.0,97.0,5.0,0.0,7.0,0.0,0.0,CHA,G,70.0,0.377,0.048,0.07,0.075,0.45794392523364486,0.759493670886076,0.30666666666666664,0.42857142857142855,1.0,0.42857142857142855,0.5625,0.140625,0.03125,0.0625,0.0625,29.41176470588235,32.0
stinsan01w,5,0,CHA,119.0,49.0,7.0,1.0,0.0,0.0,0.0,CHA,G,70.0,0.26126126126126126,0.03474903474903475,0.07722007722007722,0.05276705276705277,0.41361256544502617,0.7727272727272727,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.852941176470587,0.0
