year,tmID,franchID,confID,rank,firstRound,semis,finals,o_fga,o_fta,o_3pa,o_oreb,o_dreb,o_asts,o_pf,o_stl,o_to,o_blk,d_fga,d_fta,d_3pa,d_oreb,d_dreb,d_asts,d_pf,d_stl,d_to,d_blk,tmORB,tmDRB,tmTRB,opptmORB,opptmDRB,opptmTRB,won,confW,min,attend,label,o_3prate,d_3prate,o_ftrate,d_ftrate,o_fgrate,d_fgrate,coach_won_rate,coach_total_games,cumulative_coach_awards,coach_games_played,won_percentage_year_1,won_percentage_year_2,won_percentage_year_3,won_percentage_year_4,won_percentage_year_5,avg_win_last_3_years,AbstractPlayersFeature1,AbstractPlayersFeature2,AbstractPlayersFeature3,AbstractPlayersFeature4,AbstractPlayersFeature5,rating_max_C,rating_max_F,rating_max_G,rating_second_max_C,rating_second_max_F,rating_second_max_G,rating_third_max_C,rating_third_max_F,rating_third_max_G,mean_C,mean_F,mean_G,no_new_players
1,MIA,MIA,1,6.0,0,0,0,1774.0,664.0,310.0,365.0,595.0,415.0,707.0,272.0,524.0,88.0,1676.0,627.0,315.0,275.0,648.0,416.0,661.0,247.0,528.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.4285714285714285,6475.0,127721.0,1.0,0.2741935483870967,0.3714285714285714,0.6807228915662651,0.7240829346092504,0.3647125140924464,0.4266109785202864,0.40625,32.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.40625,-61.50413199133101,-0.5827452257917709,-0.00410945224999676,0.1306598315083154,0.23348973632132103,0.47289109127448237,0.43088683798076965,0.48257950536347904,0.47289109127448237,0.43088683798076965,0.48257950536347904,0.47289109127448237,0.3580322443140843,0.46294604675943435,0.47289109127448237,0.394459541147427,0.47276277606145667,4.0
1,MIN,MIN,0,6.0,0,0,0,1831.0,592.0,571.0,258.0,612.0,495.0,690.0,237.0,497.0,63.0,1758.0,702.0,481.0,300.0,677.0,472.0,707.0,275.0,547.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.238095238095238,6425.0,116638.0,0.0,0.3572679509632224,0.340956340956341,0.7584459459459459,0.7321937321937322,0.4205352266521027,0.4294653014789533,0.46875,32.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.46875,-60.50606887725257,-0.6469556408849668,-0.13688914308718875,0.2792596452312303,0.9625553754171663,0.4031174869416689,0.45403364809007557,0.5292116618950843,0.4031174869416689,0.45403364809007557,0.5292116618950843,0.4031174869416689,0.4355973900175223,0.4058877700772546,0.4031174869416689,0.4448155190537989,0.46754971598616946,5.0
1,IND,IND,1,7.0,0,0,0,1838.0,569.0,521.0,285.0,647.0,501.0,642.0,271.0,518.0,126.0,1868.0,669.0,358.0,321.0,633.0,528.0,612.0,267.0,476.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.3333333333333333,6425.0,180270.0,0.0,0.3704414587332054,0.3044692737430167,0.7521968365553603,0.7518684603886397,0.4330794341675734,0.4491434689507494,0.0,0.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.28125,-63.506407843893165,-0.6222417150889707,-0.002521040276999453,-0.13360535139006247,-0.159472270914367,0.4277028640550231,0.49789544915144357,0.46567621662749215,0.4277028640550231,0.49789544915144357,0.46567621662749215,0.4277028640550231,0.49789544915144357,0.44038276083797373,0.4277028640550231,0.4503827883775219,0.45302948873273297,3.0
1,POR,POR,0,7.0,0,0,0,1828.0,697.0,433.0,309.0,627.0,480.0,761.0,265.0,593.0,93.0,1847.0,766.0,447.0,307.0,646.0,487.0,729.0,277.0,531.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.1904761904761904,6525.0,133076.0,0.0,0.3348729792147806,0.3355704697986577,0.7001434720229556,0.7532637075718016,0.4163019693654267,0.4266377910124526,0.3125,32.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.3125,-57.50646587119188,-0.6546726881409647,-0.04342553589480108,-0.14133060217478355,-0.15808681455914214,0.3856952046931108,0.4601252111671641,0.4612073857072295,0.3856952046931108,0.4601252111671641,0.4612073857072295,0.3856952046931108,0.4601252111671641,0.4612073857072295,0.3856952046931108,0.43603552364947973,0.45045291744523713,4.0
1,CHA,CHA,1,8.0,0,0,0,1903.0,577.0,386.0,305.0,630.0,551.0,713.0,222.0,496.0,90.0,1930.0,716.0,423.0,326.0,664.0,596.0,596.0,259.0,426.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.238095238095238,6475.0,90963.0,1.0,0.3393782383419689,0.3262411347517731,0.7469670710571924,0.744413407821229,0.4266946925906463,0.455440414507772,0.28125,32.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.25,-68.50584795610506,-0.643121481195101,0.03978212056074996,-0.16035151530098177,-0.1298197978036493,0.43986467278773056,0.4939969412236729,0.535606487319707,0.43986467278773056,0.4939969412236729,0.535606487319707,0.43986467278773056,0.43505886632600804,0.535606487319707,0.43986467278773056,0.46452790377484043,0.49586125365571515,3.0
1,SEA,SEA,0,8.0,0,0,0,1740.0,561.0,364.0,256.0,537.0,390.0,648.0,255.0,525.0,93.0,1721.0,654.0,334.0,288.0,721.0,506.0,618.0,284.0,529.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1904761904761904,6475.0,142594.0,0.0,0.2994505494505494,0.3502994011976048,0.6755793226381461,0.7614678899082569,0.3833333333333333,0.452062754212667,0.1875,32.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.1875,-54.50746211972761,-0.6734008286847062,-0.15451967326694202,-0.17311994977702327,-0.16946139555704706,0.4264308617592175,0.41441676052825593,0.45041111137671813,0.4264308617592175,0.41441676052825593,0.45041111137671813,0.4264308617592175,0.40978340632866295,0.45041111137671813,0.40847669274819975,0.41210008342845944,0.4023579683291897,2.0
2,CLE,CLE,1,1.0,0,0,0,1770.0,505.0,335.0,297.0,662.0,503.0,532.0,267.0,444.0,83.0,1745.0,444.0,417.0,297.0,594.0,434.0,597.0,225.0,496.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.7142857142857143,6425.0,147373.0,0.0,0.3164179104477612,0.316546762589928,0.7366336633663366,0.7387387387387387,0.4310734463276836,0.3805157593123209,0.609375,64.0,1.0,32.0,0.53125,0.5,0.5,0.5,0.5,0.609375,-51.5072362446266,-0.6173590965441175,-0.044786628186700504,-0.1046635444990236,-0.1592182233103726,0.5444351813846474,0.5404892541188678,0.5744499276787681,0.5444351813846474,0.5404892541188678,0.5744499276787681,0.4766607008726489,0.5404892541188678,0.5744499276787681,0.5105479411286482,0.5137463333272793,0.5050882978881717,4.0
2,LAS,LAS,0,1.0,1,1,1,2031.0,594.0,436.0,350.0,755.0,596.0,616.0,281.0,438.0,138.0,1985.0,547.0,603.0,294.0,627.0,538.0,591.0,234.0,453.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9047619047619048,6475.0,148446.0,1.0,0.3669724770642202,0.3184079601990049,0.7558922558922558,0.7605118829981719,0.4510093549975381,0.3924433249370277,0.875,64.0,1.0,32.0,0.875,0.5,0.5,0.5,0.5,0.875,-46.481112030279114,7.803464230043863,-0.37895507995571964,1.89063081442896,-1.1908653444172792,0.7128674446383568,0.5497916372170397,0.6088729598514032,0.7128674446383568,0.5497916372170397,0.6088729598514032,0.7128674446383568,0.5497916372170397,0.6088729598514032,0.5786301082410766,0.488600885895436,0.524825987898418,2.0
2,NYL,NYL,1,2.0,1,0,0,1828.0,500.0,421.0,255.0,660.0,553.0,616.0,265.0,437.0,82.0,1759.0,640.0,394.0,304.0,679.0,430.0,600.0,223.0,496.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.6190476190476191,6400.0,250565.0,1.0,0.3800475059382422,0.3375634517766497,0.672,0.7203125,0.4556892778993435,0.4229675952245594,0.640625,64.0,0.0,32.0,0.625,0.5,0.5,0.5,0.5,0.640625,-43.50529251063517,-0.709762662134729,0.325414547878938,-0.07857659567775983,-0.1266972115693927,0.443617284203204,0.5667051856637444,0.5544350918355704,0.443617284203204,0.5667051856637444,0.5544350918355704,0.443617284203204,0.548103288619983,0.5544350918355704,0.443617284203204,0.5574042371418637,0.5105187720775916,2.0
2,SAC,SAC,0,2.0,1,0,0,1974.0,618.0,423.0,374.0,723.0,558.0,588.0,276.0,494.0,158.0,2003.0,578.0,400.0,343.0,662.0,496.0,616.0,261.0,481.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6190476190476191,6525.0,133603.0,0.0,0.3853427895981087,0.29,0.7394822006472492,0.7179930795847751,0.4240121580547112,0.401397903145282,0.7,20.0,0.0,32.0,0.65625,0.5,0.5,0.5,0.5,0.640625,-40.512985986898066,-0.6756943776301699,-0.2554732497347392,-0.3203977815312652,-0.4169993370771689,0.5148052333272676,0.5028066398645394,0.5981500545501384,0.5148052333272676,0.5028066398645394,0.5981500545501384,0.5148052333272676,0.4649558856041608,0.5981500545501384,0.5148052333272676,0.4838812627343501,0.5471623536505315,2.0
2,MIA,MIA,1,3.0,0,0,0,1826.0,469.0,295.0,292.0,651.0,467.0,602.0,300.0,448.0,153.0,1725.0,588.0,395.0,301.0,667.0,388.0,538.0,259.0,512.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6666666666666666,6575.0,141717.0,0.0,0.3152542372881356,0.3037974683544304,0.7590618336886994,0.7142857142857143,0.4129244249726177,0.3936231884057971,0.515625,64.0,0.0,32.0,0.40625,0.5,0.5,0.5,0.5,0.515625,-45.50288305815851,-0.5939431246897574,-0.16775557018645484,0.6353383031377264,1.26755458619406,0.5434581619365285,0.5513800015785318,0.5504567883140576,0.5434581619365285,0.5513800015785318,0.5504567883140576,0.5434581619365285,0.5513800015785318,0.5504567883140576,0.4881915234943281,0.49419687989888966,0.49906205575224943,4.0
2,UTA,SAS,0,3.0,0,0,0,1849.0,675.0,244.0,295.0,775.0,524.0,622.0,202.0,493.0,156.0,1976.0,660.0,429.0,344.0,630.0,478.0,645.0,275.0,390.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.5238095238095238,6475.0,110507.0,1.0,0.319672131147541,0.2913752913752914,0.7511111111111111,0.740909090909091,0.4386154678204434,0.3992914979757085,0.7368421052631579,19.0,0.0,32.0,0.5625,0.5,0.5,0.5,0.5,0.578125,-39.51013616060617,-0.6257699513793693,-0.2197005494080458,-0.12035685839802057,-0.26481462570174596,0.551817610813972,0.5491957427437354,0.5330866942889154,0.551817610813972,0.5491957427437354,0.5330866942889154,0.48515098304924137,0.5446652226743439,0.5330866942889154,0.5184842969316067,0.5469304827090397,0.4970135525804048,4.0
2,CHA,CHA,1,4.0,1,1,0,1780.0,528.0,428.0,309.0,639.0,467.0,605.0,217.0,474.0,114.0,1846.0,562.0,369.0,344.0,567.0,443.0,579.0,257.0,447.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.7142857142857143,6500.0,105525.0,1.0,0.3574766355140187,0.3089430894308943,0.7765151515151515,0.7669039145907474,0.4191011235955056,0.3965330444203683,0.421875,64.0,0.0,32.0,0.25,0.5,0.5,0.5,0.5,0.40625,-52.50726629836899,-0.5949070945100221,-0.02871887912515977,-0.08248330343073433,-0.2699400383644794,0.5567195446880356,0.5719330134078421,0.5874606858625471,0.5567195446880356,0.5719330134078421,0.5874606858625471,0.5567195446880356,0.5475646558903406,0.5874606858625471,0.4907168684137755,0.5597488346490913,0.5295249424219143,1.0
2,HOU,HOU,0,4.0,0,0,0,1908.0,539.0,435.0,348.0,710.0,426.0,509.0,251.0,436.0,95.0,1883.0,504.0,456.0,297.0,685.0,452.0,561.0,248.0,433.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.6190476190476191,6450.0,181115.0,1.0,0.3172413793103448,0.3333333333333333,0.7699443413729128,0.7182539682539683,0.3915094339622642,0.3929899097185342,0.71875,64.0,0.0,32.0,0.84375,0.5,0.5,0.5,0.5,0.71875,-48.509272946482085,-0.5978057706698683,-0.048800404118733924,-0.27906920978527777,-0.48174392008806377,0.565247179096933,0.5436954772491814,0.5988063228174537,0.565247179096933,0.5436954772491814,0.5988063228174537,0.565247179096933,0.5436954772491814,0.5988063228174537,0.565247179096933,0.5167963535758591,0.5110195529188382,1.0
2,ORL,CON,1,5.0,0,0,0,1914.0,587.0,532.0,356.0,614.0,452.0,643.0,320.0,532.0,125.0,1831.0,605.0,438.0,316.0,659.0,534.0,600.0,298.0,546.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.4285714285714285,6450.0,118874.0,0.0,0.3270676691729323,0.3584474885844749,0.7325383304940375,0.7206611570247934,0.4012539184952978,0.440196613872201,0.0,0.0,0.0,32.0,0.5,0.5,0.5,0.5,0.5,0.453125,-50.507017815143705,-0.7435169368619944,-0.13622526419428585,-0.18688409593654703,-0.0775180459827973,0.46001995640700244,0.45409639503548893,0.5614368780792514,0.46001995640700244,0.45409639503548893,0.5614368780792514,0.46001995640700244,0.4449180039849946,0.5614368780792514,0.46001995640700244,0.44950719951024176,0.4781675898065183,1.0
2,PHO,PHO,0,5.0,0,0,0,1894.0,587.0,313.0,300.0,642.0,514.0,625.0,292.0,519.0,138.0,1892.0,584.0,391.0,333.0,698.0,524.0,603.0,283.0,517.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.3809523809523809,6450.0,136979.0,0.0,0.3226837060702875,0.3503836317135549,0.7308347529812607,0.791095890410959,0.4049630411826821,0.4149048625792811,0.126953125,10.0,0.3125,32.0,0.625,0.5,0.5,0.5,0.5,0.515625,-42.51078682819371,-0.7161392267020874,-0.2456625260789793,-0.33858388957299196,-0.37601970324161343,0.44001635157654956,0.5151145854690529,0.45553016887700293,0.44001635157654956,0.5151145854690529,0.45553016887700293,0.44001635157654956,0.5151145854690529,0.45553016887700293,0.4236756440243464,0.4521860999958468,0.44230186176593556,2.0
2,IND,IND,1,6.0,0,0,0,1822.0,591.0,446.0,286.0,649.0,458.0,600.0,242.0,491.0,118.0,1899.0,583.0,367.0,306.0,660.0,565.0,616.0,256.0,466.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3333333333333333,6475.0,138922.0,1.0,0.3520179372197309,0.3569482288828338,0.7986463620981388,0.7066895368782161,0.4182217343578485,0.4491837809373354,0.3125,32.0,0.0,32.0,0.28125,0.5,0.5,0.5,0.5,0.296875,-47.507246041604645,-0.6475977627172789,-0.13458356677992322,-0.11257511072020988,-0.19587318172883864,0.4567355130492749,0.44695390701023996,0.5066703788438174,0.4567355130492749,0.44695390701023996,0.5066703788438174,0.4184102135957453,0.44695390701023996,0.5066703788438174,0.4375728633225101,0.42226352526184296,0.4621574793462629,3.0
2,MIN,MIN,0,6.0,0,0,0,1810.0,727.0,552.0,308.0,693.0,437.0,695.0,210.0,507.0,127.0,1927.0,624.0,472.0,328.0,688.0,511.0,719.0,259.0,470.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.4285714285714285,6475.0,120607.0,0.0,0.3188405797101449,0.3241525423728814,0.7689133425034388,0.7996794871794872,0.3707182320441989,0.3902439024390244,0.25048828125,38.0,0.0,32.0,0.46875,0.5,0.5,0.5,0.5,0.421875,-44.50727283304865,-0.7428085673562365,-0.19256275661059838,-0.07739916563254316,0.11576457978537612,0.4396125571602215,0.4465670906310954,0.5617176922927437,0.4396125571602215,0.4465670906310954,0.5617176922927437,0.41842228330333764,0.4198434746599827,0.4511272833456521,0.4290174202317796,0.43320528264553904,0.5064224878191979,2.0
2,DET,DET,1,7.0,0,0,0,1914.0,542.0,405.0,324.0,621.0,469.0,602.0,225.0,498.0,82.0,1837.0,583.0,340.0,279.0,702.0,438.0,591.0,262.0,483.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.3333333333333333,6550.0,109348.0,0.0,0.3530864197530864,0.3735294117647059,0.7601476014760148,0.7650085763293311,0.4043887147335423,0.4616222101252041,0.09765625,10.0,0.0,32.0,0.4375,0.5,0.5,0.5,0.5,0.375,-49.50860130423647,-0.7111710038146181,-0.14828963540725235,-0.2386356775304765,-0.22454957511701984,0.40606878533486734,0.45409639503548893,0.44583096805817723,0.40606878533486734,0.45409639503548893,0.44583096805817723,0.40606878533486734,0.43447751386264166,0.3936346562695253,0.40606878533486734,0.4442869544490653,0.4197328121638513,5.0
2,POR,POR,0,7.0,0,0,0,1891.0,612.0,519.0,300.0,696.0,451.0,633.0,244.0,500.0,106.0,1944.0,656.0,410.0,343.0,763.0,501.0,643.0,293.0,474.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.238095238095238,6525.0,137656.0,0.0,0.3314065510597302,0.3878048780487805,0.7352941176470589,0.7027439024390244,0.387625594923321,0.4068930041152263,0.328125,64.0,0.0,32.0,0.3125,0.5,0.5,0.5,0.5,0.328125,-41.50721050265598,-0.7252382414809359,-0.1565906526161192,-0.14951882952948536,-0.17071654885974386,0.40292465615936396,0.4666916452450499,0.6095485425155815,0.40292465615936396,0.4666916452450499,0.6095485425155815,0.40284268477372676,0.4666916452450499,0.6095485425155815,0.4028836704665454,0.4339006990555099,0.4555666174125527,1.0
2,SEA,SEA,0,8.0,0,0,0,1821.0,606.0,412.0,306.0,585.0,412.0,605.0,273.0,431.0,127.0,1750.0,559.0,325.0,296.0,756.0,492.0,588.0,228.0,519.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.2857142857142857,6550.0,95257.0,1.0,0.3106796116504854,0.3846153846153846,0.6848184818481848,0.7459749552772809,0.3783635365183965,0.4302857142857142,0.25,64.0,0.0,32.0,0.1875,0.5,0.5,0.5,0.5,0.25,-38.50680682439934,-0.6745590518819409,-0.2108070586345928,-0.1526964105992052,-0.26534062677762205,0.4484218356744687,0.5436954772491814,0.47234683885341106,0.4484218356744687,0.5436954772491814,0.47234683885341106,0.4484218356744687,0.5436954772491814,0.47234683885341106,0.4484218356744687,0.48772666407449367,0.4444357197058192,3.0
2,WAS,WAS,1,8.0,0,0,0,1915.0,504.0,418.0,356.0,699.0,424.0,537.0,257.0,495.0,127.0,1945.0,467.0,408.0,331.0,737.0,487.0,543.0,261.0,454.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.1904761904761904,6500.0,246667.0,1.0,0.2799043062200957,0.3578431372549019,0.6607142857142857,0.7430406852248393,0.3859007832898172,0.4066838046272493,0.0,0.0,0.0,32.0,0.4375,0.5,0.5,0.5,0.5,0.375,-37.50315767726097,-0.765834639389894,-0.2673118564997023,0.34909523171320717,1.148831908828871,0.5861104987332887,0.4542827660552325,0.46295949159049277,0.5861104987332887,0.4542827660552325,0.46295949159049277,0.4496459515734196,0.4542827660552325,0.46295949159049277,0.5178782251533541,0.4414914736841073,0.4271436732747942,3.0
